2.110502864868116502e-01,2.444105874483739060e-01
2.492696444307601067e-01,3.438302525826287814e-01
3.021092790583271848e-01,4.655682135892774687e-01
3.697758714047586492e-01,6.266875471137197673e-01
4.675638180782202835e-01,8.132152703310069342e-01
5.614010426067291837e-01,1.089271484741348717e+00
6.696107389200914861e-01,1.311079165206804564e+00
7.873521115794464009e-01,1.606482423264358861e+00
9.364496161890706327e-01,1.943283609556871738e+00
1.096681141417251926e+00,2.305023764779994710e+00
1.276598398221976627e+00,2.708626455880323469e+00
