0,0,0,0
0,1,1.85016,0.75
0,2,3.7,0
0,3,5.49702,0.75
0,4,7.29311,0
0,5,9.03852,0.75
0,6,10.7824,0
0,7,12.4777,0.75
0,8,14.1709,0
0,9,15.8175,0.75
0,10,17.4615,0
0,11,19.0609,0.75
0,12,20.6571,0
0,13,22.2105,0.75
0,14,23.7603,0
0,15,25.2691,0.75
0,16,26.7739,0
0,17,28.2394,0.75
0,18,29.7005,0
0,19,31.1238,0.75
0,20,32.5424,0
0,21,33.9249,0.75
0,22,35.3023,0
0,23,36.6451,0.75
0,24,37.9825,0
0,25,39.2867,0.75
0,26,40.5852,0
0,27,41.852,0.75
0,28,43.1128,0
0,29,44.3431,0.75
0,30,45.5673,0
0,31,46.7623,0.75
0,32,47.9837,0
0,33,49.2134,0.75
0,34,50.4699,0
0,35,51.7354,0.75
0,36,53.0279,0
0,37,54.3302,0.75
0,38,55.6598,0
0,39,56.9999,0.75
0,40,58.3677,0
0,41,59.7468,0.75
0,42,61.1539,0
0,43,62.5731,0.75
0,44,64.0206,0
0,45,65.481,0.75
0,46,66.9701,0
0,47,68.4729,0.75
0,48,70.0048,0
0,49,71.5513,0.75
0,50,73.1271,0
0,51,74.7186,0.75
0,52,76.3397,0
0,53,77.9774,0.75
0,54,79.6451,0
0,55,81.3304,0.75
0,56,83.0459,0
0,57,84.7802,0.75
0,58,86.545,0
0,59,88.3297,0.75
0,60,90.1452,0
0,61,91.9818,0.75
0,62,93.8474,0
0,63,95.7118,0.75
0,64,97.6051,0
0,65,99.4978,0.75
0,66,101.419,0
0,67,103.341,0.75
0,68,105.29,0
0,69,107.241,0.75
0,70,109.22,0
0,71,111.2,0.75
0,72,113.208,0
0,73,115.218,0.75
0,74,117.256,0
0,75,119.297,0.75
0,76,121.365,0
0,77,123.437,0.75
0,78,125.536,0
0,79,127.639,0.75
0,80,129.769,0
0,81,131.904,0.75
0,82,134.065,0
0,83,136.233,0.75
0,84,138.426,0
0,85,140.626,0.75
0,86,142.852,0
0,87,145.086,0.75
0,88,147.345,0
0,89,149.613,0.75
0,90,151.905,0
0,91,154.208,0.75
0,92,156.505,0
0,93,0,1.5125
1,93,3.70129,1.5125
2,93,7.29562,1.5125
3,93,10.7861,1.5125
4,93,14.1757,1.5125
5,93,17.4673,1.5125
6,93,20.6638,1.5125
7,93,23.7679,1.5125
8,93,26.7823,1.5125
9,93,29.7096,1.5125
10,93,32.5524,1.5125
11,93,35.3129,1.5125
12,93,37.9937,1.5125
13,93,40.597,1.5125
14,93,43.1251,1.5125
15,93,45.5801,1.5125
16,93,47.9977,1.5125
17,93,50.4852,1.5125
18,93,53.0445,1.5125
19,93,55.6778,1.5125
20,93,58.3873,1.5125
21,93,61.175,1.5125
22,93,64.0433,1.5125
23,93,66.9944,1.5125
24,93,70.0309,1.5125
25,93,73.1551,1.5125
26,93,76.3696,1.5125
27,93,79.6769,1.5125
28,93,83.0799,1.5125
29,93,86.5812,1.5125
30,93,90.1837,1.5125
31,93,93.8878,1.5125
32,93,97.6474,1.5125
33,93,101.463,1.5125
34,93,105.337,1.5125
35,93,109.268,1.5125
36,93,113.259,1.5125
37,93,117.309,1.5125
38,93,121.42,1.5125
39,93,125.593,1.5125
40,93,129.828,1.5125
41,93,134.127,1.5125
42,93,138.49,1.5125
43,93,142.919,1.5125
44,93,147.415,1.5125
45,93,151.977,1.5125
46,93,156.579,1.5125
0,94,1.85148,2.28771
1,94,5.5009,2.28771
2,94,9.04481,2.28771
3,94,12.4863,2.28771
4,94,15.8282,2.28771
5,94,19.0735,2.28771
6,94,22.225,2.28771
7,94,25.2854,2.28771
8,94,28.2573,2.28771
9,94,31.1433,2.28771
10,94,33.9458,2.28771
11,94,36.6674,2.28771
12,94,39.3102,2.28771
13,94,41.8766,2.28771
14,94,44.3688,2.28771
15,94,46.789,2.28771
16,94,49.2426,2.28771
17,94,51.7672,2.28771
18,94,54.3648,2.28771
19,94,57.0374,2.28771
20,94,59.7874,2.28771
21,94,62.6168,2.28771
22,94,65.5281,2.28771
23,94,68.5235,2.28771
24,94,71.6055,2.28771
25,94,74.7766,2.28771
26,94,78.0395,2.28771
27,94,81.3966,2.28771
28,94,84.8508,2.28771
29,94,88.4049,2.28771
30,94,92.0617,2.28771
31,94,95.7956,2.28771
32,94,99.5856,2.28771
33,94,103.432,2.28771
34,94,107.337,2.28771
35,94,111.3,2.28771
36,94,115.323,2.28771
37,94,119.406,2.28771
38,94,123.55,2.28771
39,94,127.757,2.28771
40,94,132.027,2.28771
41,94,136.361,2.28771
42,94,140.76,2.28771
43,94,145.225,2.28771
44,94,149.757,2.28771
45,94,154.357,2.28771
0,95,0,3.07584
0,96,1.85424,3.8771
0,97,3.70534,3.07584
0,98,5.50904,3.8771
0,99,7.30348,3.07584
0,100,9.05802,3.8771
0,101,10.7975,3.07584
0,102,12.5042,3.8771
0,103,14.1905,3.07584
0,104,15.8507,3.8771
0,105,17.4853,3.07584
0,106,19.1002,3.8771
0,107,20.6848,3.07584
0,108,22.2556,3.8771
0,109,23.7917,3.07584
0,110,25.3197,3.8771
0,111,26.8087,3.07584
0,112,28.2951,3.8771
0,113,29.7385,3.07584
0,114,31.1843,3.8771
0,115,32.5835,3.07584
0,116,33.9898,3.8771
0,117,35.3461,3.07584
0,118,36.7141,3.8771
0,119,38.0289,3.07584
0,120,39.3595,3.8771
0,121,40.634,3.07584
0,122,41.9284,3.8771
0,123,43.1638,3.07584
0,124,44.4228,3.8771
0,125,45.6204,3.07584
0,126,46.845,3.8771
0,127,48.0418,3.07584
0,128,49.304,3.8771
0,129,50.5333,3.07584
0,130,51.8341,3.8771
0,131,53.0968,3.07584
0,132,54.4375,3.8771
0,133,55.7345,3.07584
0,134,57.1162,3.8771
0,135,58.4485,3.07584
0,136,59.8726,3.8771
0,137,61.2411,3.07584
0,138,62.7087,3.8771
0,139,64.1144,3.07584
0,140,65.627,3.8771
0,141,67.0709,3.07584
0,142,68.6298,3.8771
0,143,70.1128,3.07584
0,144,71.7195,3.8771
0,145,73.2428,3.07584
0,146,74.8986,3.8771
0,147,76.4634,3.07584
0,148,78.1699,3.8771
0,149,79.7771,3.07584
0,150,81.5358,3.8771
0,151,83.1867,3.07584
0,152,84.9992,3.8771
0,153,86.6949,3.07584
0,154,88.5629,3.8771
0,155,90.3046,3.07584
0,156,92.2298,3.8771
0,157,94.0145,3.07584
0,158,95.9718,3.8771
0,159,97.7802,3.07584
0,160,99.7701,3.8771
0,161,101.602,3.07584
0,162,103.625,3.8771
0,163,105.482,3.07584
0,164,107.539,3.8771
0,165,109.42,3.07584
0,166,111.511,3.8771
0,167,113.417,3.07584
0,168,115.543,3.8771
0,169,117.474,3.07584
0,170,119.635,3.8771
0,171,121.592,3.07584
0,172,123.789,3.8771
0,173,125.772,3.07584
0,174,128.006,3.8771
0,175,130.015,3.07584
0,176,132.286,3.8771
0,177,134.321,3.07584
0,178,136.63,3.8771
0,179,138.692,3.07584
0,180,141.04,3.8771
0,181,143.129,3.07584
0,182,145.515,3.8771
0,183,147.632,3.07584
0,184,150.059,3.8771
0,185,152.204,3.07584
0,186,154.669,3.8771
0,187,156.81,3.07584
0,188,0,4.69172
1,188,3.71244,4.69172
2,188,7.31728,4.69172
3,188,10.8176,4.69172
4,188,14.2165,4.69172
5,188,17.5169,4.69172
6,188,20.7216,4.69172
7,188,23.8334,4.69172
8,188,26.855,4.69172
9,188,29.789,4.69172
10,188,32.638,4.69172
11,188,35.4044,4.69172
12,188,38.0906,4.69172
13,188,40.6989,4.69172
14,188,43.2317,4.69172
15,188,45.691,4.69172
16,188,48.1191,4.69172
17,188,50.6176,4.69172
18,188,53.1885,4.69172
19,188,55.8339,4.69172
20,188,58.556,4.69172
21,188,61.357,4.69172
22,188,64.2392,4.69172
23,188,67.2049,4.69172
24,188,70.2567,4.69172
25,188,73.3968,4.69172
26,188,76.628,4.69172
27,188,79.9528,4.69172
28,188,83.3741,4.69172
29,188,86.8944,4.69172
30,188,90.5169,4.69172
31,188,94.2371,4.69172
32,188,98.0133,4.69172
33,188,101.846,4.69172
34,188,105.737,4.69172
35,188,109.686,4.69172
36,188,113.695,4.69172
37,188,117.764,4.69172
38,188,121.894,4.69172
39,188,126.087,4.69172
40,188,130.343,4.69172
41,188,134.662,4.69172
42,188,139.047,4.69172
43,188,143.497,4.69172
44,188,148.015,4.69172
45,188,152.601,4.69172
46,188,157.216,4.69172
0,189,1.85862,5.51991
1,189,5.52192,5.51991
2,189,9.0789,5.51991
3,189,12.5326,5.51991
4,189,15.8861,5.51991
5,189,19.1423,5.51991
6,189,22.304,5.51991
7,189,25.3739,5.51991
8,189,28.3547,5.51991
9,189,31.249,5.51991
10,189,34.0593,5.51991
11,189,36.788,5.51991
12,189,39.4375,5.51991
13,189,42.0101,5.51991
14,189,44.5081,5.51991
15,189,46.9335,5.51991
16,189,49.4008,5.51991
17,189,51.9398,5.51991
18,189,54.5524,5.51991
19,189,57.2408,5.51991
20,189,60.0072,5.51991
21,189,62.854,5.51991
22,189,65.7833,5.51991
23,189,68.7977,5.51991
24,189,71.8996,5.51991
25,189,75.0915,5.51991
26,189,78.3761,5.51991
27,189,81.7559,5.51991
28,189,85.2339,5.51991
29,189,88.8128,5.51991
30,189,92.4956,5.51991
31,189,96.2505,5.51991
32,189,100.062,5.51991
33,189,103.931,5.51991
34,189,107.858,5.51991
35,189,111.844,5.51991
36,189,115.891,5.51991
37,189,119.998,5.51991
38,189,124.167,5.51991
39,189,128.4,5.51991
40,189,132.696,5.51991
41,189,137.056,5.51991
42,189,141.483,5.51991
43,189,145.976,5.51991
44,189,150.536,5.51991
45,189,155.158,5.51991
0,190,0,6.36191
1,190,3.72293,6.36191
2,190,7.33765,6.36191
3,190,10.8473,6.36191
4,190,14.2549,6.36191
5,190,17.5635,6.36191
6,190,20.7759,6.36191
7,190,23.8949,6.36191
8,190,26.9233,6.36191
9,190,29.8636,6.36191
10,190,32.7185,6.36191
11,190,35.4903,6.36191
12,190,38.1816,6.36191
13,190,40.7947,6.36191
14,190,43.3318,6.36191
15,190,45.7952,6.36191
16,190,48.2332,6.36191
17,190,50.742,6.36191
18,190,53.3238,6.36191
19,190,55.9806,6.36191
20,190,58.7147,6.36191
21,190,61.5282,6.36191
22,190,64.4235,6.36191
23,190,67.403,6.36191
24,190,70.4691,6.36191
25,190,73.6243,6.36191
26,190,76.8712,6.36191
27,190,80.2125,6.36191
28,190,83.651,6.36191
29,190,87.1893,6.36191
30,190,90.8306,6.36191
31,190,94.566,6.36191
32,190,98.3579,6.36191
33,190,102.207,6.36191
34,190,106.114,6.36191
35,190,110.08,6.36191
36,190,114.106,6.36191
37,190,118.193,6.36191
38,190,122.342,6.36191
39,190,126.553,6.36191
40,190,130.827,6.36191
41,190,135.166,6.36191
42,190,139.571,6.36191
43,190,144.042,6.36191
44,190,148.581,6.36191
45,190,153.188,6.36191
46,190,157.816,6.36191
0,191,1.86478,7.21795
1,191,5.54004,7.21795
2,191,9.10828,7.21795
3,191,12.5726,7.21795
4,191,15.9361,7.21795
5,191,19.2016,7.21795
6,191,22.372,7.21795
7,191,25.4501,7.21795
8,191,28.4386,7.21795
9,191,31.34,7.21795
10,191,34.1569,7.21795
11,191,36.8919,7.21795
12,191,39.5471,7.21795
13,191,42.1251,7.21795
14,191,44.628,7.21795
15,191,47.058,7.21795
16,191,49.5371,7.21795
17,191,52.0884,7.21795
18,191,54.714,7.21795
19,191,57.416,7.21795
20,191,60.1968,7.21795
21,191,63.0585,7.21795
22,191,66.0035,7.21795
23,191,69.0343,7.21795
24,191,72.1533,7.21795
25,191,75.3632,7.21795
26,191,78.6665,7.21795
27,191,82.0661,7.21795
28,191,85.5646,7.21795
29,191,89.165,7.21795
30,191,92.8703,7.21795
31,191,96.6432,7.21795
32,191,100.473,7.21795
33,191,104.361,7.21795
34,191,108.308,7.21795
35,191,112.314,7.21795
36,191,116.381,7.21795
37,191,120.51,7.21795
38,191,124.701,7.21795
39,191,128.955,7.21795
40,191,133.273,7.21795
41,191,137.657,7.21795
42,191,142.107,7.21795
43,191,146.625,7.21795
44,191,151.21,7.21795
45,191,155.847,7.21795
0,192,0,8.08824
0,193,1.87292,8.97305
0,194,3.73719,8.08824
0,195,5.564,8.97305
0,196,7.36533,8.08824
0,197,9.14713,8.97305
0,198,10.8876,8.08824
0,199,12.6255,8.97305
0,200,14.3071,8.08824
0,201,16.0021,8.97305
0,202,17.6268,8.08824
0,203,19.2799,8.97305
0,204,20.8497,8.08824
0,205,22.4619,8.97305
0,206,23.9785,8.08824
0,207,25.5508,8.97305
0,208,27.016,8.08824
0,209,28.5494,8.97305
0,210,29.9649,8.08824
0,211,31.4602,8.97305
0,212,32.8277,8.08824
0,213,34.286,8.97305
0,214,35.607,8.08824
0,215,37.0291,8.97305
0,216,38.3052,8.08824
0,217,39.6919,8.97305
0,218,40.9247,8.08824
0,219,42.2769,8.97305
0,220,43.4677,8.08824
0,221,44.7863,8.97305
0,222,45.9365,8.08824
0,223,47.2223,8.97305
0,224,48.388,8.08824
0,225,49.717,8.97305
0,226,50.9109,8.08824
0,227,52.2847,8.97305
0,228,53.5075,8.08824
0,229,54.9275,8.97305
0,230,56.1799,8.08824
0,231,57.6476,8.97305
0,232,58.9302,8.08824
0,233,60.4473,8.97305
0,234,61.7608,8.08824
0,235,63.3288,8.97305
0,236,64.674,8.08824
0,237,66.2946,8.97305
0,238,67.6722,8.08824
0,239,69.3471,8.97305
0,240,70.7579,8.08824
0,241,72.4889,8.97305
0,242,73.9336,8.08824
0,243,75.7227,8.97305
