0,0,0,0
1,0,3.7,0
2,0,7.29311,0
3,0,10.7824,0
4,0,14.1709,0
5,0,17.4615,0
6,0,20.6571,0
7,0,23.7603,0
8,0,26.7739,0
9,0,29.7005,0
10,0,32.5424,0
11,0,35.3023,0
12,0,37.9825,0
13,0,40.5852,0
14,0,43.1128,0
15,0,45.5673,0
16,0,47.9837,0
17,0,50.4699,0
18,0,53.0279,0
19,0,55.6598,0
20,0,58.3677,0
21,0,61.1539,0
22,0,64.0206,0
23,0,66.9701,0
24,0,70.0048,0
25,0,73.1271,0
26,0,76.3397,0
27,0,79.6451,0
28,0,83.0459,0
29,0,86.545,0
30,0,90.1452,0
31,0,93.8474,0
32,0,97.6051,0
33,0,101.419,0
34,0,105.29,0
35,0,109.22,0
36,0,113.208,0
37,0,117.256,0
38,0,121.365,0
39,0,125.536,0
40,0,129.769,0
41,0,134.065,0
42,0,138.426,0
43,0,142.852,0
44,0,147.345,0
45,0,151.905,0
46,0,156.505,0
0,1,1.85016,0.75
1,1,5.49702,0.75
2,1,9.03852,0.75
3,1,12.4777,0.75
4,1,15.8175,0.75
5,1,19.0609,0.75
6,1,22.2105,0.75
7,1,25.2691,0.75
8,1,28.2394,0.75
9,1,31.1238,0.75
10,1,33.9249,0.75
11,1,36.6451,0.75
12,1,39.2867,0.75
13,1,41.852,0.75
14,1,44.3431,0.75
15,1,46.7623,0.75
16,1,49.2134,0.75
17,1,51.7354,0.75
18,1,54.3302,0.75
19,1,56.9999,0.75
20,1,59.7468,0.75
21,1,62.5731,0.75
22,1,65.481,0.75
23,1,68.4729,0.75
24,1,71.5513,0.75
25,1,74.7186,0.75
26,1,77.9774,0.75
27,1,81.3304,0.75
28,1,84.7802,0.75
29,1,88.3297,0.75
30,1,91.9818,0.75
31,1,95.7118,0.75
32,1,99.4978,0.75
33,1,103.341,0.75
34,1,107.241,0.75
35,1,111.2,0.75
36,1,115.218,0.75
37,1,119.297,0.75
38,1,123.437,0.75
39,1,127.639,0.75
40,1,131.904,0.75
41,1,136.233,0.75
42,1,140.626,0.75
43,1,145.086,0.75
44,1,149.613,0.75
45,1,154.208,0.75
0,2,0,1.5125
1,2,3.70129,1.5125
2,2,7.29562,1.5125
3,2,10.7861,1.5125
4,2,14.1757,1.5125
5,2,17.4673,1.5125
6,2,20.6638,1.5125
7,2,23.7679,1.5125
8,2,26.7823,1.5125
9,2,29.7096,1.5125
10,2,32.5524,1.5125
11,2,35.3129,1.5125
12,2,37.9937,1.5125
13,2,40.597,1.5125
14,2,43.1251,1.5125
15,2,45.5801,1.5125
16,2,47.9977,1.5125
17,2,50.4852,1.5125
18,2,53.0445,1.5125
19,2,55.6778,1.5125
20,2,58.3873,1.5125
21,2,61.175,1.5125
22,2,64.0433,1.5125
23,2,66.9944,1.5125
24,2,70.0309,1.5125
25,2,73.1551,1.5125
26,2,76.3696,1.5125
27,2,79.6769,1.5125
28,2,83.0799,1.5125
29,2,86.5812,1.5125
30,2,90.1837,1.5125
31,2,93.8878,1.5125
32,2,97.6474,1.5125
33,2,101.463,1.5125
34,2,105.337,1.5125
35,2,109.268,1.5125
36,2,113.259,1.5125
37,2,117.309,1.5125
38,2,121.42,1.5125
39,2,125.593,1.5125
40,2,129.828,1.5125
41,2,134.127,1.5125
42,2,138.49,1.5125
43,2,142.919,1.5125
44,2,147.415,1.5125
45,2,151.977,1.5125
46,2,156.579,1.5125
0,3,1.85148,2.28771
1,3,5.5009,2.28771
2,3,9.04481,2.28771
3,3,12.4863,2.28771
4,3,15.8282,2.28771
5,3,19.0735,2.28771
6,3,22.225,2.28771
7,3,25.2854,2.28771
8,3,28.2573,2.28771
9,3,31.1433,2.28771
10,3,33.9458,2.28771
11,3,36.6674,2.28771
12,3,39.3102,2.28771
13,3,41.8766,2.28771
14,3,44.3688,2.28771
15,3,46.789,2.28771
16,3,49.2426,2.28771
17,3,51.7672,2.28771
18,3,54.3648,2.28771
19,3,57.0374,2.28771
20,3,59.7874,2.28771
