0,0,0.0172862
-2.57851,0,0.00442139
-2.06281,0,0.00722319
-1.54711,0,0.010581
-1.0314,0,0.0138981
-0.515702,0,0.0163686
0,0,0.0172862
0.515702,0,0.0163686
1.0314,0,0.0138981
1.54711,0,0.010581
2.06281,0,0.00722319
2.57851,-2.57851,0.00113089
-2.57851,-2.57851,0.00113089
-2.06281,-2.57851,0.00184752
-1.54711,-2.57851,0.00270638
-1.0314,-2.57851,0.00355481
-0.515702,-2.57851,0.00418671
0,-2.57851,0.00442139
0.515702,-2.57851,0.00418671
1.0314,-2.57851,0.00355481
1.54711,-2.57851,0.00270638
2.06281,-2.57851,0.00184752
2.57851,-2.06281,0.00184752
-2.57851,-2.06281,0.00184752
-2.06281,-2.06281,0.00301828
-1.54711,-2.06281,0.00442139
-1.0314,-2.06281,0.00580747
-0.515702,-2.06281,0.0068398
0,-2.06281,0.00722319
0.515702,-2.06281,0.0068398
1.0314,-2.06281,0.00580747
1.54711,-2.06281,0.00442139
2.06281,-2.06281,0.00301828
2.57851,-1.54711,0.00270638
-2.57851,-1.54711,0.00270638
-2.06281,-1.54711,0.00442139
-1.54711,-1.54711,0.00647676
-1.0314,-1.54711,0.00850718
-0.515702,-1.54711,0.0100194
0,-1.54711,0.010581
0.515702,-1.54711,0.0100194
1.0314,-1.54711,0.00850718
1.54711,-1.54711,0.00647676
2.06281,-1.54711,0.00442139
2.57851,-1.0314,0.00355481
-2.57851,-1.0314,0.00355481
-2.06281,-1.0314,0.00580747
-1.54711,-1.0314,0.00850718
-1.0314,-1.0314,0.0111741
-0.515702,-1.0314,0.0131604
0,-1.0314,0.0138981
0.515702,-1.0314,0.0131604
1.0314,-1.0314,0.0111741
1.54711,-1.0314,0.00850718
2.06281,-1.0314,0.00580747
2.57851,-0.515702,0.00418671
-2.57851,-0.515702,0.00418671
-2.06281,-0.515702,0.0068398
-1.54711,-0.515702,0.0100194
-1.0314,-0.515702,0.0131604
-0.515702,-0.515702,0.0154998
0,-0.515702,0.0163686
0.515702,-0.515702,0.0154998
1.0314,-0.515702,0.0131604
1.54711,-0.515702,0.0100194
2.06281,-0.515702,0.0068398
2.57851,0,0.00442139
-2.57851,0,0.00442139
-2.06281,0,0.00722319
-1.54711,0,0.010581
-1.0314,0,0.0138981
-0.515702,0,0.0163686
0,0,0.0172862
0.515702,0,0.0163686
1.0314,0,0.0138981
1.54711,0,0.010581
2.06281,0,0.00722319
2.57851,0.515702,0.00418671
-2.57851,0.515702,0.00418671
-2.06281,0.515702,0.0068398
-1.54711,0.515702,0.0100194
-1.0314,0.515702,0.0131604
-0.515702,0.515702,0.0154998
0,0.515702,0.0163686
0.515702,0.515702,0.0154998
1.0314,0.515702,0.0131604
1.54711,0.515702,0.0100194
2.06281,0.515702,0.0068398
2.57851,1.0314,0.00355481
-2.57851,1.0314,0.00355481
-2.06281,1.0314,0.00580747
-1.54711,1.0314,0.00850718
-1.0314,1.0314,0.0111741
-0.515702,1.0314,0.0131604
0,1.0314,0.0138981
0.515702,1.0314,0.0131604
1.0314,1.0314,0.0111741
1.54711,1.0314,0.00850718
2.06281,1.0314,0.00580747
2.57851,1.54711,0.00270638
-2.57851,1.54711,0.00270638
-2.06281,1.54711,0.00442139
-1.54711,1.54711,0.00647676
-1.0314,1.54711,0.00850718
-0.515702,1.54711,0.0100194
0,1.54711,0.010581
0.515702,1.54711,0.0100194
1.0314,1.54711,0.00850718
1.54711,1.54711,0.00647676
2.06281,1.54711,0.00442139
2.57851,2.06281,0.00184752
-2.57851,2.06281,0.00184752
-2.06281,2.06281,0.00301828
-1.54711,2.06281,0.00442139
-1.0314,2.06281,0.00580747
-0.515702,2.06281,0.0068398
0,2.06281,0.00722319
0.515702,2.06281,0.0068398
1.0314,2.06281,0.00580747
1.54711,2.06281,0.00442139
2.06281,2.06281,0.00301828
2.57851,2.57851,0.00113089
-2.57851,2.57851,0.00113089
-2.06281,2.57851,0.00184752
-1.54711,2.57851,0.00270638
-1.0314,2.57851,0.00355481
-0.515702,2.57851,0.00418671
0,2.57851,0.00442139
0.515702,2.57851,0.00418671
1.0314,2.57851,0.00355481
1.54711,2.57851,0.00270638
2.06281,2.57851,0.00184752
