0,0,0.0363065
-2.6,0,0.00907685
-1.73333,0,0.0196068
-0.866667,0,0.0311236
0,0,0.0363065
0.866667,0,0.0311236
1.73333,0,0.0196068
1.83848,-1.83848,0.00907685
-1.83848,-1.83848,0.00907685
-1.3,-2.25167,0.00907685
-0.672929,-2.51141,0.00907685
0,-2.6,0.00907685
0.67293,-2.51141,0.00907685
1.3,-2.25167,0.00907685
2.25167,-1.3,0.00907685
-2.25167,-1.3,0.00907685
-1.22565,-1.22565,0.0196068
-0.663318,-1.60139,0.0196068
0,-1.73333,0.0196068
0.663318,-1.60139,0.0196068
1.22565,-1.22565,0.0196068
2.51141,-0.672929,0.00907685
-2.51141,-0.672929,0.00907685
-1.60139,-0.663318,0.0196068
-0.612826,-0.612826,0.0311236
0,-0.866667,0.0311236
0.612826,-0.612826,0.0311236
1.60139,-0.663318,0.0196068
2.6,0,0.00907685
-2.6,0,0.00907685
-1.73333,0,0.0196068
-0.866667,0,0.0311236
0,0,0.0363065
0.866667,0,0.0311236
1.73333,0,0.0196068
2.51141,0.67293,0.00907685
-2.51141,0.67293,0.00907685
-1.60139,0.663318,0.0196068
-0.612826,0.612826,0.0311236
0,0.866667,0.0311236
0.612826,0.612826,0.0311236
1.60139,0.663318,0.0196068
2.25167,1.3,0.00907685
-2.25167,1.3,0.00907685
-1.22565,1.22565,0.0196068
-0.663318,1.60139,0.0196068
0,1.73333,0.0196068
0.663318,1.60139,0.0196068
1.22565,1.22565,0.0196068
1.83848,1.83848,0.00907685
-1.83848,1.83848,0.00907685
-1.3,2.25167,0.00907685
-0.672929,2.51141,0.00907685
0,2.6,0.00907685
0.67293,2.51141,0.00907685
1.3,2.25167,0.00907685
