0,0
-1.11905,0
-0.895243,0
-0.671432,0
-0.447621,0
-0.223811,0
0,0
0.223811,0
0.447621,0
0.671432,0
0.895243,0
0.79129,-0.79129
-0.79129,-0.79129
-0.657763,-0.905333
-0.50804,-0.997084
-0.345807,-1.06428
-0.175059,-1.10528
0,-1.11905
0.175059,-1.10528
0.345807,-1.06428
0.50804,-0.997084
0.657763,-0.905333
0.905333,-0.657763
-0.905333,-0.657763
-0.633032,-0.633032
-0.49737,-0.744367
-0.342595,-0.827097
-0.174653,-0.878041
0,-0.895243
0.174653,-0.878041
0.342595,-0.827097
0.49737,-0.744367
0.633032,-0.633032
0.997084,-0.50804
-0.997084,-0.50804
-0.744367,-0.49737
-0.474774,-0.474774
-0.335716,-0.581477
-0.173779,-0.648554
0,-0.671432
0.173779,-0.648554
0.335716,-0.581477
0.474774,-0.474774
0.744367,-0.49737
1.06428,-0.345807
-1.06428,-0.345807
-0.827097,-0.342595
-0.581477,-0.335716
-0.316516,-0.316516
-0.171297,-0.413548
0,-0.447621
0.171297,-0.413548
0.316516,-0.316516
0.581477,-0.335716
0.827097,-0.342595
1.10528,-0.175059
-1.10528,-0.175059
-0.878041,-0.174653
-0.648554,-0.173779
-0.413548,-0.171297
-0.158258,-0.158258
0,-0.223811
0.158258,-0.158258
0.413548,-0.171297
0.648554,-0.173779
0.878041,-0.174653
1.11905,0
-1.11905,0
-0.895243,0
-0.671432,0
-0.447621,0
-0.223811,0
0,0
0.223811,0
0.447621,0
0.671432,0
0.895243,0
1.10528,0.175059
-1.10528,0.175059
-0.878041,0.174653
-0.648554,0.173779
-0.413548,0.171297
-0.158258,0.158258
0,0.223811
0.158258,0.158258
0.413548,0.171297
0.648554,0.173779
0.878041,0.174653
1.06428,0.345807
-1.06428,0.345807
-0.827097,0.342595
-0.581477,0.335716
-0.316516,0.316516
-0.171297,0.413548
0,0.447621
0.171297,0.413548
0.316516,0.316516
0.581477,0.335716
0.827097,0.342595
0.997084,0.50804
-0.997084,0.50804
-0.744367,0.49737
-0.474774,0.474774
-0.335716,0.581477
-0.173779,0.648554
0,0.671432
0.173779,0.648554
0.335716,0.581477
0.474774,0.474774
0.744367,0.49737
0.905333,0.657763
-0.905333,0.657763
-0.633032,0.633032
-0.49737,0.744367
-0.342595,0.827097
-0.174653,0.878041
0,0.895243
0.174653,0.878041
0.342595,0.827097
0.49737,0.744367
0.633032,0.633032
0.79129,0.79129
-0.79129,0.79129
-0.657763,0.905333
-0.50804,0.997084
-0.345807,1.06428
-0.175059,1.10528
0,1.11905
0.175059,1.10528
0.345807,1.06428
0.50804,0.997084
0.657763,0.905333
-0.396694,-0.396694
