0,0,0.0414631
-2.54694,0,0.0109631
-1.69796,0,0.0229559
-0.84898,0,0.0357659
0,0,0.0414631
0.84898,0,0.0357659
1.69796,0,0.0229559
2.54694,-2.54694,0.00289873
-2.54694,-2.54694,0.00289873
-1.69796,-2.54694,0.00606969
-0.84898,-2.54694,0.00945676
0,-2.54694,0.0109631
0.84898,-2.54694,0.00945676
1.69796,-2.54694,0.00606969
2.54694,-1.69796,0.00606969
-2.54694,-1.69796,0.00606969
-1.69796,-1.69796,0.0127094
-0.84898,-1.69796,0.0198017
0,-1.69796,0.0229559
0.84898,-1.69796,0.0198017
1.69796,-1.69796,0.0127094
2.54694,-0.84898,0.00945676
-2.54694,-0.84898,0.00945676
-1.69796,-0.84898,0.0198017
-0.84898,-0.84898,0.0308516
0,-0.84898,0.0357659
0.84898,-0.84898,0.0308516
1.69796,-0.84898,0.0198017
2.54694,0,0.0109631
-2.54694,0,0.0109631
-1.69796,0,0.0229559
-0.84898,0,0.0357659
0,0,0.0414631
0.84898,0,0.0357659
1.69796,0,0.0229559
2.54694,0.84898,0.00945676
-2.54694,0.84898,0.00945676
-1.69796,0.84898,0.0198017
-0.84898,0.84898,0.0308516
0,0.84898,0.0357659
0.84898,0.84898,0.0308516
1.69796,0.84898,0.0198017
2.54694,1.69796,0.00606969
-2.54694,1.69796,0.00606969
-1.69796,1.69796,0.0127094
-0.84898,1.69796,0.0198017
0,1.69796,0.0229559
0.84898,1.69796,0.0198017
1.69796,1.69796,0.0127094
2.54694,2.54694,0.00289873
-2.54694,2.54694,0.00289873
-1.69796,2.54694,0.00606969
-0.84898,2.54694,0.00945676
0,2.54694,0.0109631
0.84898,2.54694,0.00945676
1.69796,2.54694,0.00606969
